ID	lon	lat	centroid_day
396983	124.675	69.425	127.050336046894
396984	124.725	69.425	132.662324569189
402731	86.075	69.375	137.02280506669
402732	86.125	69.375	135.913103184038
403503	124.675	69.375	127.446387674055
409250	86.025	69.325	136.336863221723
409251	86.075	69.325	137.025421817558
410022	124.625	69.325	131.52241398741
410023	124.675	69.325	129.795185964163
415769	85.975	69.275	136.623897068174
416539	124.475	69.275	133.069695068487
416540	124.525	69.275	131.911958403027
416541	124.575	69.275	132.148278316585
417278	161.425	69.275	128.198389506999
417867	-135.125	69.225	125.443457735629
422287	85.875	69.225	136.435754203751
422288	85.925	69.225	137.60319989058
423057	124.375	69.225	133.039036027965
423058	124.425	69.225	133.46028490046
423059	124.475	69.225	133.082454474562
423798	161.425	69.225	127.490206369203
424387	-135.125	69.175	125.866306447673
424388	-135.075	69.175	126.00398167973
428807	85.875	69.175	133.211240826031
428808	85.925	69.175	136.152831521533
428809	85.975	69.175	132.757399598522
429574	124.225	69.175	132.871473143633
429575	124.275	69.175	129.769745884422
429576	124.325	69.175	128.322208158707
430318	161.425	69.175	127.936728053343
430319	161.475	69.175	129.371634361724
435329	85.975	69.125	132.757399598522
435330	86.025	69.125	134.411040615592
435331	86.075	69.125	135.652880277951
436092	124.125	69.125	133.598589377987
436093	124.175	69.125	133.111384063308
436094	124.225	69.125	132.871473143633
436839	161.475	69.125	128.385893974559
437428	-135.075	69.075	124.644747886834
437429	-135.025	69.075	125.039734825895
441851	86.075	69.075	136.282159727369
442612	124.125	69.075	133.522580556395
443359	161.475	69.075	128.666694091004
443949	-135.025	69.025	124.615690984537
443950	-134.975	69.025	124.352576847446
448370	86.025	69.025	135.776029593317
448371	86.075	69.025	135.747696443546
449130	124.025	69.025	130.683515674971
449131	124.075	69.025	130.958100398119
449880	161.525	69.025	127.719562901676
450472	-134.875	68.975	124.126384652112
450473	-134.825	68.975	123.982001604288
454889	85.975	68.975	137.358331021056
454890	86.025	68.975	136.123707031276
455650	124.025	68.975	128.400749794513
456994	-134.775	68.925	124.233725311046
456995	-134.725	68.925	124.277262714437
461408	85.925	68.925	134.193713555135
461409	85.975	68.925	136.308697175236
462170	124.025	68.925	130.905008899596
462920	161.525	68.925	127.321768662544
463515	-134.725	68.875	123.96021633335
463516	-134.675	68.875	123.954501623343
463517	-134.625	68.875	124.014812334839
467928	85.925	68.875	135.974544250119
468689	123.975	68.875	128.479219891689
468690	124.025	68.875	128.238304534188
469439	161.475	68.875	127.487653393942
469440	161.525	68.875	127.384639371768
470037	-134.625	68.825	124.658331686839
474448	85.925	68.825	135.948335383514
475209	123.975	68.825	131.480656739183
475957	161.375	68.825	127.142942548914
475958	161.425	68.825	127.578739972995
476557	-134.625	68.775	124.287705173725
476558	-134.575	68.775	124.139702261437
476559	-134.525	68.775	124.032622279025
480968	85.925	68.775	137.080519764154
480969	85.975	68.775	136.967861789303
480970	86.025	68.775	136.118100506383
481729	123.975	68.775	130.911117096408
482418	158.425	68.775	127.709829932349
482419	158.475	68.775	127.293401141864
482420	158.525	68.775	127.080320321495
482421	158.575	68.775	127.100991715857
482422	158.625	68.775	128.425417457461
482423	158.675	68.775	130.640446280787
482433	159.175	68.775	129.12987199762
482434	159.225	68.775	128.548372591292
482476	161.325	68.775	127.834362747844
483079	-134.525	68.725	124.183323242974
483080	-134.475	68.725	124.513315819698
487490	86.025	68.725	136.245800113444
