ID	lon	lat	centroid_day
572381	92.575	68.075	162.940464763527
572417	94.375	68.075	160.659276859156
572418	94.425	68.075	160.646062547901
572456	96.325	68.075	163.018059638931
572457	96.375	68.075	162.809546710264
572993	123.175	68.075	143.173378615002
572994	123.225	68.075	144.262124112529
572995	123.275	68.075	146.339147358853
572996	123.325	68.075	155.952904205295
572997	123.375	68.075	155.982889184326
573679	157.475	68.075	147.442832366835
573680	157.525	68.075	155.820741069361
573681	157.575	68.075	155.824005393388
574360	-134.475	68.025	143.082932025472
578778	86.425	68.025	147.912490942835
578895	92.275	68.025	164.212803337478
578896	92.325	68.025	164.651273946084
578897	92.375	68.025	163.095051700713
578898	92.425	68.025	163.045239498925
578899	92.475	68.025	163.036789970595
578938	94.425	68.025	160.629121199788
578939	94.475	68.025	160.580757215598
578976	96.325	68.025	162.523202823163
578977	96.375	68.025	155.864377512991
579513	123.175	68.025	147.217492297073
580190	157.025	68.025	155.781360115901
580191	157.075	68.025	155.784876535208
580192	157.125	68.025	155.779529161608
580193	157.175	68.025	155.78344820514
580194	157.225	68.025	155.787633137043
580195	157.275	68.025	155.795764515199
580196	157.325	68.025	155.796693182383
580197	157.375	68.025	155.801199325878
580198	157.425	68.025	155.804805809599
580199	157.475	68.025	155.816564380846
580880	-134.475	67.975	143.076550664343
580881	-134.425	67.975	143.072509736236
585298	86.425	67.975	147.908739891954
585413	92.175	67.975	161.119645326604
585414	92.225	67.975	163.238342619508
585415	92.275	67.975	163.115105295244
585459	94.475	67.975	162.09501993202
585460	94.525	67.975	160.57306787089
585461	94.575	67.975	160.503098481614
585496	96.325	67.975	162.476555388315
585497	96.375	67.975	162.319504428998
586032	123.125	67.975	147.189782724638
586033	123.175	67.975	156.097086993176
586694	156.225	67.975	155.673830448329
